evid,auth,etype,magnitude,lat,lon,datetime,depth,place,timestamp
10085083,UW,eq,3.5,46.2043333,-122.1875,325329596.29,0.293,"0.8 km NE from Mt St Helens, WA",1980-04-23T09:19:56.290Z
10085033,UW,eq,3.9,46.2026667,-122.1843333,325327362.79,0.003,"0.8 km ENE from Mt St Helens, WA",1980-04-23T08:42:42.790Z
10084978,UW,eq,3.6,46.199,-122.1995,325320411.77,-0.595,"0.6 km WNW from Mt St Helens, WA",1980-04-23T06:46:51.770Z
10084913,UW,eq,3.8,46.2015,-122.1846667,325320281.56,-0.887,"0.7 km ENE from Mt St Helens, WA",1980-04-23T06:44:41.560Z
10084883,UW,eq,3.7,46.2095,-122.1945,325319590.52,0.095,"1.3 km N from Mt St Helens, WA",1980-04-23T06:33:10.520Z
10084778,UW,eq,3.6,46.1993333,-122.193,325308571.92,-0.475,"0.1 km NNW from Mt St Helens, WA",1980-04-23T03:29:31.920Z
10084728,UW,eq,3.5,46.1913333,-122.1751667,325306984.65,2.121,"1.5 km SE from Mt St Helens, WA",1980-04-23T03:03:04.650Z
10084688,UW,eq,3.5,46.2003333,-122.19,325306864.95,0.775,"0.3 km NE from Mt St Helens, WA",1980-04-23T03:01:04.950Z
10084628,UW,eq,4.4,46.2061667,-122.17,325289051.02,1.972,"1.9 km ENE from Mt St Helens, WA",1980-04-22T22:04:11.020Z
10084593,UW,eq,3.6,46.1978333,-122.1913333,325284190.16,-0.595,"0.1 km SSE from Mt St Helens, WA",1980-04-22T20:43:10.160Z
10084513,UW,eq,5,46.2026667,-122.182,325279698.71,-0.523,"0.9 km ENE from Mt St Helens, WA",1980-04-22T19:28:18.710Z
10084463,UW,eq,3.1,46.2061667,-122.1888333,325276671.24,-0.813,"0.9 km NNE from Mt St Helens, WA",1980-04-22T18:37:51.240Z
10084433,UW,eq,3.7,46.2035,-122.1871667,325274520.84,-0.793,"0.7 km NE from Mt St Helens, WA",1980-04-22T18:02:00.840Z
10084398,UW,eq,4,46.2043333,-122.1861667,325269377.95,-0.793,"0.8 km NE from Mt St Helens, WA",1980-04-22T16:36:17.950Z
10084333,UW,eq,3.8,46.2018333,-122.1835,325256148.9,0.217,"0.8 km ENE from Mt St Helens, WA",1980-04-22T12:55:48.900Z
10084258,UW,eq,4.4,46.2091667,-122.1893333,325247105.48,-0.053,"1.2 km NNE from Mt St Helens, WA",1980-04-22T10:25:05.480Z
10084178,UW,eq,4,46.2205,-122.194,325233980.05,-0.334,"2.5 km N from Mt St Helens, WA",1980-04-22T06:46:20.050Z
10084143,UW,eq,4.4,46.2106667,-122.1813333,325231915.81,0.497,"1.6 km NE from Mt St Helens, WA",1980-04-22T06:11:55.810Z
10084063,UW,eq,4,46.2026667,-122.184,325221093.07,-0.322,"0.8 km ENE from Mt St Helens, WA",1980-04-22T03:11:33.070Z
10084038,UW,eq,3,46.2111667,-122.2006667,325221035.69,0.209,"1.6 km NNW from Mt St Helens, WA",1980-04-22T03:10:35.690Z
10083963,UW,eq,3.9,46.2111667,-122.1878333,325197239.42,-0.834,"1.5 km NNE from Mt St Helens, WA",1980-04-21T20:33:59.420Z
10083923,UW,eq,4.4,46.211,-122.1668333,325194728.57,-0.813,"2.4 km ENE from Mt St Helens, WA",1980-04-21T19:52:08.570Z
10083888,UW,eq,3.8,46.2028333,-122.1855,325194482.85,-0.123,"0.7 km NE from Mt St Helens, WA",1980-04-21T19:48:02.850Z
10083843,UW,eq,3.8,46.201,-122.1978333,325186051.88,-0.862,"0.5 km NW from Mt St Helens, WA",1980-04-21T17:27:31.880Z
10083803,UW,eq,4.8,46.2083333,-122.1738333,325178034.63,-0.679,"1.8 km ENE from Mt St Helens, WA",1980-04-21T15:13:54.630Z
10083718,UW,eq,3.8,46.2041667,-122.1853333,325171880.73,-0.803,"0.8 km NE from Mt St Helens, WA",1980-04-21T13:31:20.730Z
10083683,UW,eq,3.9,46.2081667,-122.188,325151679.16,-0.752,"1.1 km NNE from Mt St Helens, WA",1980-04-21T07:54:39.160Z
10083648,UW,eq,3.9,46.2053333,-122.1888333,325144644.62,-0.433,"0.8 km NNE from Mt St Helens, WA",1980-04-21T05:57:24.620Z
10083623,UW,eq,4.3,46.209,-122.1813333,325142272.14,-0.793,"1.4 km NE from Mt St Helens, WA",1980-04-21T05:17:52.140Z
10083593,UW,eq,4.1,46.2026667,-122.1888333,325135413.67,-0.253,"0.5 km NE from Mt St Helens, WA",1980-04-21T03:23:33.670Z
10083533,UW,eq,3.8,46.2061667,-122.1995,325116657,-0.852,"1 km NNW from Mt St Helens, WA",1980-04-20T22:10:57.000Z
10083498,UW,eq,4.4,46.2111667,-122.1763333,325116228.71,-0.513,"1.9 km NE from Mt St Helens, WA",1980-04-20T22:03:48.710Z
10083458,UW,eq,3.9,46.2011667,-122.1911667,325109539.28,-0.793,"0.3 km NNE from Mt St Helens, WA",1980-04-20T20:12:19.280Z
10083418,UW,eq,5.1,46.2106667,-122.1785,325106372.87,0.637,"1.7 km NE from Mt St Helens, WA",1980-04-20T19:19:32.870Z
10083363,UW,eq,4,46.2021667,-122.1913333,325101214,-0.133,"0.4 km NNE from Mt St Helens, WA",1980-04-20T17:53:34.000Z
10083333,UW,eq,3.6,46.2038333,-122.1881667,325097756.09,-0.793,"0.7 km NE from Mt St Helens, WA",1980-04-20T16:55:56.090Z
10083268,UW,eq,3,46.2096667,-122.184,325095333.46,-0.783,"1.4 km NE from Mt St Helens, WA",1980-04-20T16:15:33.460Z
10083238,UW,eq,3.8,46.2041667,-122.1893333,325093629.51,-0.483,"0.7 km NNE from Mt St Helens, WA",1980-04-20T15:47:09.510Z
10083193,UW,eq,3.8,46.2035,-122.1883333,325085364.24,-0.133,"0.6 km NE from Mt St Helens, WA",1980-04-20T13:29:24.240Z
10083158,UW,eq,3.9,46.203,-122.188,325079970.99,-0.023,"0.6 km NE from Mt St Helens, WA",1980-04-20T11:59:30.990Z
10083138,UW,eq,4.3,46.2093333,-122.1813333,325074325.07,0.517,"1.5 km NE from Mt St Helens, WA",1980-04-20T10:25:25.070Z
10083108,UW,eq,4,46.2176667,-122.1921667,325066088.59,-0.854,"2.2 km N from Mt St Helens, WA",1980-04-20T08:08:08.590Z
10083058,UW,eq,4,46.2093333,-122.1923333,325055090.29,0.477,"1.2 km N from Mt St Helens, WA",1980-04-20T05:04:50.290Z
10083018,UW,eq,4.1,46.2056667,-122.1846667,325054382.42,-0.803,"1 km NE from Mt St Helens, WA",1980-04-20T04:53:02.420Z
10082978,UW,eq,3.8,46.2068333,-122.1815,325045477.43,-0.723,"1.2 km NE from Mt St Helens, WA",1980-04-20T02:24:37.430Z
10082948,UW,eq,3.7,46.202,-122.1855,325037621.09,-0.322,"0.6 km ENE from Mt St Helens, WA",1980-04-20T00:13:41.090Z
10082908,UW,eq,4.8,46.2098333,-122.1811667,325031308.2,0.838,"1.5 km NE from Mt St Helens, WA",1980-04-19T22:28:28.200Z
10082868,UW,eq,3.8,46.2043333,-122.1868333,325024898.62,-0.223,"0.8 km NE from Mt St Helens, WA",1980-04-19T20:41:38.620Z
10082833,UW,eq,3.9,46.2015,-122.1906667,325019878.32,-0.803,"0.4 km NNE from Mt St Helens, WA",1980-04-19T19:17:58.320Z
10082788,UW,eq,3,46.2081667,-122.1898333,325019230.64,-0.123,"1.1 km NNE from Mt St Helens, WA",1980-04-19T19:07:10.640Z
10082768,UW,eq,4.4,46.2161667,-122.1738333,325014515.55,-0.803,"2.4 km NE from Mt St Helens, WA",1980-04-19T17:48:35.550Z
10082728,UW,eq,3.8,46.2156667,-122.1838333,325011741.53,1.357,"2 km NNE from Mt St Helens, WA",1980-04-19T17:02:21.530Z
10082683,UW,eq,3.2,46.2093333,-122.1818333,325008407.29,-0.063,"1.5 km NE from Mt St Helens, WA",1980-04-19T16:06:47.290Z
10082633,UW,eq,4,46.2068333,-122.182,325003994.24,-0.813,"1.2 km NE from Mt St Helens, WA",1980-04-19T14:53:14.240Z
10082588,UW,eq,4.3,46.2056667,-122.1891667,324979637.99,0.137,"0.8 km NNE from Mt St Helens, WA",1980-04-19T08:07:17.990Z
10082543,UW,eq,4.1,46.2041667,-122.1926667,324972192.49,-0.363,"0.7 km N from Mt St Helens, WA",1980-04-19T06:03:12.490Z
10082503,UW,eq,4.1,46.2035,-122.185,324959846.16,0.077,"0.8 km NE from Mt St Helens, WA",1980-04-19T02:37:26.160Z
10082448,UW,eq,4.6,46.2081667,-122.1778333,324944834.48,1.067,"1.5 km NE from Mt St Helens, WA",1980-04-18T22:27:14.480Z
10082403,UW,eq,5,46.208,-122.1825,324940562.12,-0.223,"1.3 km NE from Mt St Helens, WA",1980-04-18T21:16:02.120Z
10082368,UW,eq,3.8,46.2071667,-122.1848333,324937631.7,-0.803,"1.1 km NE from Mt St Helens, WA",1980-04-18T20:27:11.700Z
10082333,UW,eq,4,46.2046667,-122.1843333,324933385.35,1.167,"0.9 km NE from Mt St Helens, WA",1980-04-18T19:16:25.350Z
10082308,UW,eq,3.9,46.2003333,-122.189,324921193.71,-0.803,"0.3 km ENE from Mt St Helens, WA",1980-04-18T15:53:13.710Z
10082273,UW,eq,4,46.2036667,-122.1856667,324911309.38,-0.093,"0.8 km NE from Mt St Helens, WA",1980-04-18T13:08:29.380Z
10082238,UW,eq,4.2,46.2115,-122.1776667,324911035.21,-0.093,"1.8 km NE from Mt St Helens, WA",1980-04-18T13:03:55.210Z
10082208,UW,eq,3.5,46.2205,-122.1865,324908143.78,-0.844,"2.5 km NNE from Mt St Helens, WA",1980-04-18T12:15:43.780Z
10082153,UW,eq,4,46.2008333,-122.1838333,324902722.28,0.657,"0.7 km ENE from Mt St Helens, WA",1980-04-18T10:45:22.280Z
10082113,UW,eq,4,46.2006667,-122.188,324897818.99,-0.203,"0.4 km ENE from Mt St Helens, WA",1980-04-18T09:23:38.990Z
10082078,UW,eq,3.8,46.206,-122.1871667,324894488.99,-0.813,"0.9 km NE from Mt St Helens, WA",1980-04-18T08:28:08.990Z
10081998,UW,eq,3.9,46.2003333,-122.1886667,324872671.11,-0.443,"0.3 km ENE from Mt St Helens, WA",1980-04-18T02:24:31.110Z
10081973,UW,eq,4.7,46.2131667,-122.1835,324867220.44,-0.803,"1.8 km NNE from Mt St Helens, WA",1980-04-18T00:53:40.440Z
10081938,UW,eq,4,46.2075,-122.187,324867065.77,-0.813,"1.1 km NNE from Mt St Helens, WA",1980-04-18T00:51:05.770Z
10081928,UW,eq,3.1,46.2096667,-122.1838333,324861626.22,-0.9,"1.4 km NE from Mt St Helens, WA",1980-04-17T23:20:26.220Z
10081828,UW,eq,5,46.2131667,-122.186,324841402.58,-0.263,"1.7 km NNE from Mt St Helens, WA",1980-04-17T17:43:22.580Z
10081793,UW,eq,3.7,46.2011667,-122.1756667,324837692.59,-0.813,"1.3 km E from Mt St Helens, WA",1980-04-17T16:41:32.590Z
10081763,UW,eq,3.9,46.204,-122.1901667,324830604.56,-0.573,"0.6 km NNE from Mt St Helens, WA",1980-04-17T14:43:24.560Z
10081728,UW,eq,3.6,46.207,-122.1881667,324815580.33,-0.133,"1 km NNE from Mt St Helens, WA",1980-04-17T10:33:00.330Z
10081708,UW,eq,3.8,46.1988333,-122.1891667,324809924.8,0.447,"0.2 km E from Mt St Helens, WA",1980-04-17T08:58:44.800Z
10081668,UW,eq,4,46.193,-122.202,324803207.32,1.238,"1 km WSW from Mt St Helens, WA",1980-04-17T07:06:47.320Z
10081653,UW,eq,4.7,46.2076667,-122.1816667,324793575.94,-0.183,"1.3 km NE from Mt St Helens, WA",1980-04-17T04:26:15.940Z
10081583,UW,eq,4.2,46.2066667,-122.188,324773184.77,-0.783,"1 km NNE from Mt St Helens, WA",1980-04-16T22:46:24.770Z
10081543,UW,eq,3.5,46.2171667,-122.198,324768582.56,1.926,"2.1 km from Mt St Helens, WA",1980-04-16T21:29:42.560Z
10081488,UW,eq,4.6,46.2136667,-122.1761667,324747623.54,2.363,"2.1 km NE from Mt St Helens, WA",1980-04-16T15:40:23.540Z
10081453,UW,eq,4.8,46.2118333,-122.186,324746525.54,-0.897,"1.6 km NNE from Mt St Helens, WA",1980-04-16T15:22:05.540Z
10081423,UW,eq,3.8,48.1291667,-122.9001667,324744426.79,49.608,"10.5 km WNW from Port Townsend, WA",1980-04-16T14:47:06.790Z
10081373,UW,eq,4.1,46.2025,-122.1885,324733648.63,0.785,"0.5 km NE from Mt St Helens, WA",1980-04-16T11:47:28.630Z
10081328,UW,eq,3.8,46.2143333,-122.1936667,324714352.51,0.113,"1.8 km N from Mt St Helens, WA",1980-04-16T06:25:52.510Z
10081298,UW,eq,4,46.205,-122.1841667,324709137.41,1.003,"1 km NE from Mt St Helens, WA",1980-04-16T04:58:57.410Z
10081238,UW,eq,5,46.2128333,-122.181,324669294.16,-0.517,"1.8 km NE from Mt St Helens, WA",1980-04-15T17:54:54.160Z
10081203,UW,eq,4.1,46.207,-122.1871667,324663124.66,-0.907,"1 km NNE from Mt St Helens, WA",1980-04-15T16:12:04.660Z
10081178,UW,eq,3.8,46.2093333,-122.1921667,324660471.28,0.103,"1.2 km N from Mt St Helens, WA",1980-04-15T15:27:51.280Z
10081138,UW,eq,3.9,46.2091667,-122.1975,324654984.56,-0.895,"1.3 km from Mt St Helens, WA",1980-04-15T13:56:24.560Z
10081113,UW,eq,4.1,46.2068333,-122.1878333,324647633.93,0.163,"1 km NNE from Mt St Helens, WA",1980-04-15T11:53:53.930Z
10081088,UW,eq,3.9,46.2091667,-122.1911667,324636680.08,0.025,"1.2 km NNE from Mt St Helens, WA",1980-04-15T08:51:20.080Z
10081058,UW,eq,3.9,46.2061667,-122.1935,324632125.71,-0.008,"0.9 km N from Mt St Helens, WA",1980-04-15T07:35:25.710Z
10081043,UW,eq,4,46.201,-122.19,324630931.87,0.495,"0.3 km NE from Mt St Helens, WA",1980-04-15T07:15:31.870Z
10081028,UW,eq,4.7,46.2106667,-122.2008333,324629902.28,0.783,"1.5 km NNW from Mt St Helens, WA",1980-04-15T06:58:22.280Z
10081018,UW,eq,3.9,46.2041667,-122.228,324617119.5,1.278,"2.9 km WNW from Mt St Helens, WA",1980-04-15T03:25:19.500Z
10080998,UW,eq,4.3,46.1966667,-122.1961667,324613577.98,-0.813,"0.4 km WSW from Mt St Helens, WA",1980-04-15T02:26:17.980Z
10080973,UW,eq,4.5,46.2086667,-122.1838333,324607025.37,1.477,"1.3 km NE from Mt St Helens, WA",1980-04-15T00:37:05.370Z
10080923,UW,eq,4,46.2143333,-122.2003333,324599333.16,-0.966,"1.9 km from Mt St Helens, WA",1980-04-14T22:28:53.160Z
10080828,UW,eq,4,46.2073333,-122.1891667,324574230.61,-0.887,"1 km NNE from Mt St Helens, WA",1980-04-14T15:30:30.610Z
10080808,UW,eq,5.2,46.2035,-122.1973333,324568143.76,0.515,"0.7 km NNW from Mt St Helens, WA",1980-04-14T13:49:03.760Z
10080763,UW,eq,4.4,46.2115,-122.1873333,324563323.52,0.253,"1.5 km NNE from Mt St Helens, WA",1980-04-14T12:28:43.520Z
10080738,UW,eq,3.8,46.2011667,-122.2033333,324558534.69,-0.925,"0.9 km WNW from Mt St Helens, WA",1980-04-14T11:08:54.690Z
10080713,UW,eq,3.9,46.2113333,-122.1928333,324558413.82,-0.665,"1.5 km N from Mt St Helens, WA",1980-04-14T11:06:53.820Z
10080673,UW,eq,3.7,46.2016667,-122.1876667,324553749.38,-0.025,"0.5 km NE from Mt St Helens, WA",1980-04-14T09:49:09.380Z
10080633,UW,eq,3.9,46.2031667,-122.1808333,324549731.63,1.275,"1 km ENE from Mt St Helens, WA",1980-04-14T08:42:11.630Z
10080598,UW,eq,3.6,46.2176667,-122.1805,324549455.77,-0.797,"2.3 km NNE from Mt St Helens, WA",1980-04-14T08:37:35.770Z
10080568,UW,eq,4.9,46.2095,-122.1921667,324543562.38,1.083,"1.2 km N from Mt St Helens, WA",1980-04-14T06:59:22.380Z
10080548,UW,eq,4.3,46.2145,-122.1781667,324543218.8,-0.507,"2.1 km NE from Mt St Helens, WA",1980-04-14T06:53:38.800Z
10080528,UW,eq,3.8,46.2065,-122.1878333,324531868.34,-0.138,"1 km NNE from Mt St Helens, WA",1980-04-14T03:44:28.340Z
10080478,UW,eq,4.1,46.2026667,-122.1876667,324529262.49,0.005,"0.6 km NE from Mt St Helens, WA",1980-04-14T03:01:02.490Z
10080438,UW,eq,3.8,46.206,-122.189,324521385.17,-0.907,"0.9 km NNE from Mt St Helens, WA",1980-04-14T00:49:45.170Z
10080403,UW,eq,3.9,46.213,-122.183,324518252.03,-0.387,"1.8 km NE from Mt St Helens, WA",1980-04-13T23:57:32.030Z
10080353,UW,eq,3.8,46.2096667,-122.1915,324507864.8,-0.197,"1.3 km NNE from Mt St Helens, WA",1980-04-13T21:04:24.800Z
10080288,UW,eq,4.9,46.2098333,-122.1833333,324500301.63,-0.728,"1.4 km NE from Mt St Helens, WA",1980-04-13T18:58:21.630Z
10080253,UW,eq,4.5,46.2036667,-122.1931667,324495341.65,-0.785,"0.6 km N from Mt St Helens, WA",1980-04-13T17:35:41.650Z
10080203,UW,eq,3.8,46.2055,-122.1853333,324484231.26,-0.069,"1 km NE from Mt St Helens, WA",1980-04-13T14:30:31.260Z
10080173,UW,eq,3.8,46.21,-122.1855,324479914.3,-0.876,"1.4 km NNE from Mt St Helens, WA",1980-04-13T13:18:34.300Z
10080158,UW,eq,4.1,46.2073333,-122.1953333,324475580.57,-0.905,"1 km from Mt St Helens, WA",1980-04-13T12:06:20.570Z
10080078,UW,eq,4,46.2133333,-122.1853333,324466846.32,-0.696,"1.7 km NNE from Mt St Helens, WA",1980-04-13T09:40:46.320Z
10080038,UW,eq,4.8,46.2115,-122.1803333,324462978.75,1.003,"1.7 km NE from Mt St Helens, WA",1980-04-13T08:36:18.750Z
10080013,UW,eq,3.6,46.2081667,-122.1893333,324459571.97,-0.877,"1.1 km NNE from Mt St Helens, WA",1980-04-13T07:39:31.970Z
10079993,UW,eq,4.2,46.2036667,-122.1876667,324454398.42,-0.337,"0.7 km NE from Mt St Helens, WA",1980-04-13T06:13:18.420Z
10079978,UW,eq,4,46.2078333,-122.1855,324449126.9,-0.907,"1.2 km NE from Mt St Helens, WA",1980-04-13T04:45:26.900Z
10079963,UW,eq,4,46.2445,-122.1881667,324443002.73,-0.779,"5.1 km NNE from Mt St Helens, WA",1980-04-13T03:03:22.730Z
10079913,UW,eq,4.2,46.2033333,-122.189,324437155.91,-0.895,"0.6 km NNE from Mt St Helens, WA",1980-04-13T01:25:55.910Z
10079883,UW,eq,3.8,46.2048333,-122.193,324432938.2,1.615,"0.7 km N from Mt St Helens, WA",1980-04-13T00:15:38.200Z
10079868,UW,eq,4.6,46.2185,-122.1978333,324426552.02,0.984,"2.3 km from Mt St Helens, WA",1980-04-12T22:29:12.020Z
10079823,UW,eq,3.6,46.2063333,-122.1843333,324425035.4,0.503,"1.1 km NE from Mt St Helens, WA",1980-04-12T22:03:55.400Z
10079793,UW,eq,3.9,46.2075,-122.1911667,324422719.52,-0.708,"1 km NNE from Mt St Helens, WA",1980-04-12T21:25:19.520Z
10079768,UW,eq,4,46.2133333,-122.18,324420462.09,-0.897,"1.9 km NE from Mt St Helens, WA",1980-04-12T20:47:42.090Z
10079748,UW,eq,4,46.2083333,-122.1911667,324420333.95,-0.887,"1.1 km NNE from Mt St Helens, WA",1980-04-12T20:45:33.950Z
10079728,UW,eq,4.3,46.2041667,-122.186,324400091.7,-0.897,"0.8 km NE from Mt St Helens, WA",1980-04-12T15:08:11.700Z
10079688,UW,eq,4.7,46.2165,-122.1745,324364582.21,-0.877,"2.4 km NE from Mt St Helens, WA",1980-04-12T05:16:22.210Z
10079663,UW,eq,3.7,46.2073333,-122.1988333,324359742.58,-0.974,"1.1 km NNW from Mt St Helens, WA",1980-04-12T03:55:42.580Z
10079648,UW,eq,3.8,46.2268333,-122.1636667,324354323.61,0.302,"3.9 km NE from Mt St Helens, WA",1980-04-12T02:25:23.610Z
10079573,UW,eq,5,46.2081667,-122.168,324345119.86,-0.907,"2.2 km ENE from Mt St Helens, WA",1980-04-11T23:51:59.860Z
10079503,UW,eq,3.6,46.2091667,-122.1838333,324338777.13,0.023,"1.4 km NE from Mt St Helens, WA",1980-04-11T22:06:17.130Z
10079478,UW,eq,4,46.2081667,-122.18,324338190.99,-0.759,"1.4 km NE from Mt St Helens, WA",1980-04-11T21:56:30.990Z
10079438,UW,eq,3.6,46.2008333,-122.1851667,324331467.75,-0.077,"0.6 km ENE from Mt St Helens, WA",1980-04-11T20:04:27.750Z
10079403,UW,eq,4.1,46.2,-122.1516667,324328508.35,-0.753,"3.1 km E from Mt St Helens, WA",1980-04-11T19:15:08.350Z
10079358,UW,eq,4.3,46.2051667,-122.1828333,324324070.32,-0.805,"1 km NE from Mt St Helens, WA",1980-04-11T18:01:10.320Z
10079313,UW,eq,3.7,46.1768333,-122.2063333,324318020.52,7.214,"2.6 km SW from Mt St Helens, WA",1980-04-11T16:20:20.520Z
10079258,UW,eq,4.1,46.2086667,-122.1878333,324312745.05,-0.907,"1.2 km NNE from Mt St Helens, WA",1980-04-11T14:52:25.050Z
10079228,UW,eq,3.8,46.2113333,-122.1801667,324312250.63,-0.767,"1.7 km NE from Mt St Helens, WA",1980-04-11T14:44:10.630Z
10079193,UW,eq,3.9,46.2086667,-122.1878333,324307971.6,-0.897,"1.2 km NNE from Mt St Helens, WA",1980-04-11T13:32:51.600Z
10079178,UW,eq,3.8,46.2155,-122.1715,324299656.4,-0.907,"2.5 km NE from Mt St Helens, WA",1980-04-11T11:14:16.400Z
10079168,UW,eq,3.8,46.1985,-122.196,324291307.57,-0.905,"0.3 km WNW from Mt St Helens, WA",1980-04-11T08:55:07.570Z
10079158,UW,eq,3.8,46.21,-122.1838333,324290099.05,-0.907,"1.4 km NE from Mt St Helens, WA",1980-04-11T08:34:59.050Z
10079148,UW,eq,4.1,46.2066667,-122.1948333,324286921.64,-0.915,"1 km from Mt St Helens, WA",1980-04-11T07:42:01.640Z
10079123,UW,eq,3.1,46.198,-122.1881667,324282577.37,1.036,"0.3 km ESE from Mt St Helens, WA",1980-04-11T06:29:37.370Z
10079108,UW,eq,3.6,46.2101667,-122.1773333,324280913.23,-0.887,"1.7 km NE from Mt St Helens, WA",1980-04-11T06:01:53.230Z
10079073,UW,eq,3.8,46.2071667,-122.1793333,324276638.08,-0.738,"1.4 km NE from Mt St Helens, WA",1980-04-11T04:50:38.080Z
10079038,UW,eq,4.7,46.2183333,-122.1778333,324276322.02,1.063,"2.5 km NE from Mt St Helens, WA",1980-04-11T04:45:22.020Z
10079003,UW,eq,3.7,46.2066667,-122.186,324272164.13,-0.897,"1 km NE from Mt St Helens, WA",1980-04-11T03:36:04.130Z
10078953,UW,eq,3.8,46.2041667,-122.1835,324262308.17,-0.907,"0.9 km ENE from Mt St Helens, WA",1980-04-11T00:51:48.170Z
10078893,UW,eq,3.7,46.2006667,-122.178,324254285.7,-0.866,"1.1 km E from Mt St Helens, WA",1980-04-10T22:38:05.700Z
10078833,UW,eq,3.6,46.2043333,-122.1741667,324250534.06,-0.887,"1.5 km ENE from Mt St Helens, WA",1980-04-10T21:35:34.060Z
10078808,UW,eq,4.2,46.2055,-122.1798333,324248906.09,-0.477,"1.2 km ENE from Mt St Helens, WA",1980-04-10T21:08:26.090Z
10078773,UW,eq,3.9,46.199,-122.1836667,324241022.36,-0.876,"0.6 km E from Mt St Helens, WA",1980-04-10T18:57:02.360Z
10078728,UW,eq,3.7,46.2038333,-122.1868333,324228141.14,-0.897,"0.7 km NE from Mt St Helens, WA",1980-04-10T15:22:21.140Z
10078648,UW,eq,4.7,46.2086667,-122.1831667,324224175.12,-0.887,"1.3 km NE from Mt St Helens, WA",1980-04-10T14:16:15.120Z
10078608,UW,eq,3.8,46.2093333,-122.182,324224024.46,-0.708,"1.4 km NE from Mt St Helens, WA",1980-04-10T14:13:44.460Z
10078578,UW,eq,3.8,46.2033333,-122.1833333,324208607.53,-0.877,"0.9 km ENE from Mt St Helens, WA",1980-04-10T09:56:47.530Z
10078543,UW,eq,3.8,46.2118333,-122.1745,324204685.12,-0.897,"2 km NE from Mt St Helens, WA",1980-04-10T08:51:25.120Z
10078508,UW,eq,3.4,46.2036667,-122.181,324191027.72,-0.897,"1 km ENE from Mt St Helens, WA",1980-04-10T05:03:47.720Z
10078448,UW,eq,4.9,46.2216667,-122.1845,324175455.51,-0.907,"2.7 km NNE from Mt St Helens, WA",1980-04-10T00:44:15.510Z
10078418,UW,eq,4.8,46.2146667,-122.168,324174347.89,-0.935,"2.6 km ENE from Mt St Helens, WA",1980-04-10T00:25:47.890Z
10078388,UW,eq,4.1,46.2065,-122.1833333,324167343.38,-0.897,"1.1 km NE from Mt St Helens, WA",1980-04-09T22:29:03.380Z
10078363,UW,eq,4.7,46.214,-122.1725,324152366.9,-0.844,"2.3 km NE from Mt St Helens, WA",1980-04-09T18:19:26.900Z
10078358,UW,eq,3.8,46.2036667,-122.181,324129326.08,0.331,"1 km ENE from Mt St Helens, WA",1980-04-09T11:55:26.080Z
10078313,UW,eq,4.7,46.1921667,-122.1845,324123199.82,-0.902,"0.9 km SSE from Mt St Helens, WA",1980-04-09T10:13:19.820Z
10078288,UW,eq,4.5,46.202,-122.1836667,324118904.22,1.16,"0.8 km ENE from Mt St Helens, WA",1980-04-09T09:01:44.220Z
10078228,UW,eq,3.8,46.2021667,-122.183,324111887.19,-0.897,"0.8 km ENE from Mt St Helens, WA",1980-04-09T07:04:47.190Z
10078203,UW,eq,3.8,46.2025,-122.1848333,324098931.26,-0.594,"0.7 km ENE from Mt St Helens, WA",1980-04-09T03:28:51.260Z
10078163,UW,eq,3.8,46.1978333,-122.193,324098720.51,-0.854,"0.1 km WSW from Mt St Helens, WA",1980-04-09T03:25:20.510Z
10078128,UW,eq,3.7,46.1991667,-122.1883333,324086356.21,-0.908,"0.3 km E from Mt St Helens, WA",1980-04-08T23:59:16.210Z
10078068,UW,eq,4.4,46.2035,-122.1931667,324080029.87,-0.562,"0.6 km N from Mt St Helens, WA",1980-04-08T22:13:49.870Z
10078028,UW,eq,4.2,46.2246667,-122.1876667,324079815.2,-0.822,"2.9 km NNE from Mt St Helens, WA",1980-04-08T22:10:15.200Z
10077923,UW,eq,5.1,46.2098333,-122.1958333,324070142.91,-0.561,"1.3 km from Mt St Helens, WA",1980-04-08T19:29:02.910Z
10077878,UW,eq,3.7,46.2121667,-122.194,324061678.47,-0.908,"1.5 km N from Mt St Helens, WA",1980-04-08T17:07:58.470Z
10077843,UW,eq,3.7,46.2011667,-122.1851667,324056849.48,-0.813,"0.6 km ENE from Mt St Helens, WA",1980-04-08T15:47:29.480Z
10077818,UW,eq,3.7,46.2008333,-122.1776667,324052652.28,-0.543,"1.1 km E from Mt St Helens, WA",1980-04-08T14:37:32.280Z
10077793,UW,eq,4.1,46.2013333,-122.1825,324049346.94,-0.783,"0.8 km ENE from Mt St Helens, WA",1980-04-08T13:42:26.940Z
10077773,UW,eq,3.7,46.2091667,-122.1793333,324049256.16,-0.665,"1.6 km NE from Mt St Helens, WA",1980-04-08T13:40:56.160Z
10077738,UW,eq,3.7,46.2026667,-122.1943333,324044955.05,0.455,"0.5 km from Mt St Helens, WA",1980-04-08T12:29:15.050Z
10077733,UW,eq,4.8,46.2058333,-122.1801667,324022024.52,-0.605,"1.2 km ENE from Mt St Helens, WA",1980-04-08T06:07:04.520Z
10077723,UW,eq,4.1,46.2106667,-122.178,324017218.27,-0.675,"1.7 km NE from Mt St Helens, WA",1980-04-08T04:46:58.270Z
10077683,UW,eq,4,46.2021667,-122.1888333,324008326.89,-0.665,"0.5 km NE from Mt St Helens, WA",1980-04-08T02:18:46.890Z
